t_start,t_end,N,mean_speed_3d_mps,mean_speed_xy_mps,mean_forward_speed_mps,rms_forward_speed_mps,rms_lat_speed_mps,lat_ratio,heading_std_deg,progress_m,forward_span_m,lateral_span_m,straightness,principal_dir_x,principal_dir_y,phi_max_deg,theta_std_deg,roll_warn,is_longitudinal,quality_score
167.52006682,172.52006682,451,4.917034403745463,4.86751162280771,4.540866575283785,5.556901739091665,1.6403696451351404,0.29519500652593444,21.933948088368407,20.166914847623854,20.166914847623854,3.807346751218808,1.0,0.8085418966256035,0.5884386131119135,31.3609037590357,6.7909226497862765,True,False,3.078979828414644
137.52006682,142.52006682,326,6.973864471453411,6.790900853057887,6.529584164322538,11.296619294785,2.4008107930761553,0.21252471473341336,27.102980109010765,21.684030577759064,21.684030577759064,1.5174865790398355,1.0,0.6420244925827718,0.7666841272152661,20.331569330358477,12.417019696991542,False,False,3.347872155101317
22.52006682,27.52006682,310,7.193316011129918,7.1851956248428115,6.603601326063931,12.404768833405994,5.678125680637472,0.4577373231935046,19.951893727561828,20.723871859483797,20.723871859483797,4.176764683079615,1.0,0.9638881640841777,0.2663073546457805,17.086077585403096,1.347914460316099,False,False,3.3684013423366963
47.52006682,52.52006682,296,6.91664758595913,6.9061992048376375,6.428490546180746,12.985460503877718,8.197999774167856,0.6313214515357211,14.919923371246016,18.480576500253484,18.480576500253484,2.0251168236781907,1.0,-0.9618453866808381,0.27359358932692335,19.693987746578955,1.626891292196406,False,False,3.385956691731765
27.52006682,32.52006682,325,5.971058997744625,5.913726980451398,5.359052841802185,8.684426993363562,2.7531798440291224,0.3170249281999882,28.477540944739207,19.717138637668413,19.717138637668413,3.0254667887317925,1.0,0.8597925101420938,0.5106435542563497,63.207758572780406,2.641651110477659,True,False,3.798828879073885
125.02006682,130.02006682,241,8.341765961179133,8.154541379025392,7.537080250442733,10.763755350535098,5.701694349199114,0.5297123692908596,22.92073731443298,18.766943965235864,18.766943965235864,3.647774505988532,1.0,-0.8518846909570524,0.5237293893920861,43.45371194963399,12.467822151601345,True,False,3.8812108393158766
82.52006682,87.52006682,283,7.006682106879702,6.883307921994834,6.500049053449847,10.728567910704298,2.708149260230814,0.25242411501434325,31.814696372174197,20.048459207101057,20.048459207101057,3.1201458759098175,1.0,-0.9964530953758822,0.0841500369329866,23.85375647244452,10.719890479498922,False,False,3.9387419822604497
127.52006682,132.52006682,371,5.785761767273347,5.582726988408555,5.041083091809352,7.4222521609606025,3.5532752470227944,0.47873275792383246,26.033460588363603,18.7026503880996,18.7026503880996,3.427317210721353,1.0,-0.9844687948285176,0.17555965370462046,31.090410982422686,14.549833774554914,True,False,4.039544332607858
52.52006682,57.52006682,401,4.893862715726774,4.8587750036578905,4.410637514018649,5.763899653622068,3.264556460840406,0.5663798221728131,23.657795917996445,17.655825129465214,17.655825129465214,3.461382715671696,1.0,-0.907911844980373,-0.419161164403783,37.63273905572221,8.697221728331938,True,False,4.064919058318084
40.02006682,45.02006682,470,4.315724873030168,4.276279695858272,3.680497144737015,4.0139901120066,1.9250502268457426,0.47958519406601297,30.078607519464285,17.300377555404705,17.300377555404705,4.20849122590791,1.0,0.8225312142970753,0.5687199675648631,43.93320425706596,4.741304169857623,True,False,4.446616334144467
